Consequent	Antecedent 	Support %	Confidence %
tolazamide = No	admission_type_id = 1 and gender = Female	28.93697305583397	99.98641673458299
tolazamide = No	number_diagnoses = 9 and readmitted = NO and number_emergency = 0	21.69192068077747	99.98640996602491
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and glipizide = No	14.439007134013323	99.98638900231387
tolazamide = No	number_diagnoses = 9 and metformin = No and number_outpatient = 0 and glipizide = No	28.868187803392097	99.98638436925592
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and metformin = No	14.394788043157833	99.98634719093454
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and glipizide = No	14.382013639132913	99.9863350642252
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_emergency = 0	21.57105516577246	99.98633381924198
tolazamide = No	number_diagnoses = 9 and metformin = No and number_outpatient = 0 and number_emergency = 0	28.732582591435254	99.98632010943912
tolazamide = No	number_diagnoses = 9 and number_inpatient = 0 and metformin = No and glipizide = No	21.525853428453512	99.98630512188441
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and metformin = No	14.318141619008312	99.98627410610116
tolazamide = No	admission_type_id = 1 and gender = Female and change and admission_source_id = 7	14.272939881689368	99.98623063683306
tolazamide = No	number_diagnoses = 9 and change and diabetesMed	14.236581962541518	99.98619547211486
tolazamide = No	admission_type_id = 1 and gender = Female and change and number_emergency = 0	14.210050508028221	99.9861696978079
tolazamide = No	number_diagnoses = 9 and readmitted = NO and glipizide = No	21.254643004539826	99.98613037447988
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and number_emergency = 0	14.16583141717273	99.98612652608213
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and admission_source_id = 7	14.164848770709273	99.98612556364897
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and glipizide = No	14.121612326317237	99.98608308398859
tolazamide = No	number_diagnoses = 9 and readmitted = NO and diabetesMed and metformin = No	14.111785861682682	99.98607339321775
tolazamide = No	admission_type_id = 1 and gender = Female and metformin = No and glipizide = No	21.137708075388637	99.98605364697131
tolazamide = No	readmitted = >30 and gender = Female and glipizide = No and number_emergency = 0	14.037104730460076	99.985999299965
tolazamide = No	readmitted = >30 and number_diagnoses = 9 and number_outpatient = 0	14.003694750702591	99.98596589713003
tolazamide = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and metformin = No	20.980484641235776	99.98594913587185
tolazamide = No	admission_type_id = 1 and gender = Female and change and metformin = No and glipizide = No	13.978145942652754	99.98594024604569
tolazamide = No	number_diagnoses = 9 and change and admission_source_id = 7 and metformin = No and glipizide = No	13.940805377041448	99.98590258687531
tolazamide = No	number_diagnoses = 9 and readmitted = NO and diabetesMed and glipizide = No and number_emergency = 0	13.939822730577992	99.98590159311998
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0	13.797338993376961	99.98575600028488
tolazamide = No	readmitted = >30 and gender = Female and metformin = No and glipizide = No	13.793408407523142	99.98575194129799
tolazamide = No	admission_source_id = 1 and gender = Male	13.711848751056344	99.98566719220295
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and metformin = No	20.551068136705776	99.98565554174237
tolazamide = No	number_diagnoses = 9 and number_inpatient = 0 and metformin = No and number_outpatient = 0	20.55008549024232	99.9856548558313
tolazamide = No	admission_type_id = 1 and gender = Female and metformin = No and number_emergency = 0	20.46066466206788	99.9855921621362
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_outpatient = 0	20.366330601576166	99.9855254269999
tolazamide = No	number_diagnoses = 9 and change and admission_source_id = 7 and number_emergency = 0	13.57034766031877	99.98551774076756
tolazamide = No	number_diagnoses = 9 and number_inpatient = 0 and number_emergency = 0	27.101389462099323	99.98549673676578
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and metformin = No and glipizide = No	13.486822710925065	99.98542805100182
tolazamide = No	admission_type_id = 1 and gender = Female and change and number_outpatient = 0	13.481909478607786	99.98542274052478
tolazamide = No	admission_type_id = 1 and gender = Female and change and admission_source_id = 7 and glipizide = No	13.441620973606117	99.98537904817604
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and metformin = No and glipizide = No	13.42982921604465	99.98536621058022
tolazamide = No	admission_type_id = 1 and gender = Female and change and glipizide = No and number_emergency = 0	13.403297761531357	99.98533724340176
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and glipizide = No and number_emergency = 0	13.355148084822044	99.9852843793687
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and admission_source_id = 7 and glipizide = No	13.324686044454925	99.98525073746313
tolazamide = No	readmitted = >30 and number_diagnoses = 9 and glipizide = No and number_emergency = 0	13.317807519210739	99.98524311960452
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and admission_source_id = 7 and metformin = No	13.311911640430004	99.98523658374548
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and metformin = No and number_emergency = 0	13.242143741524673	99.98515880083112
tolazamide = No	readmitted = >30 and gender = Female and number_outpatient = 0 and glipizide = No	13.224456105182478	99.98513895080993
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and number_emergency = 0	13.223473458719024	99.98513784647396
tolazamide = No	admission_type_id = 1 and gender = Female and change and metformin = No and number_emergency = 0	13.160584085057877	99.98506682595387
tolazamide = No	admission_type_id = 1 and gender = Female and change and admission_source_id = 7 and metformin = No	13.1556708527406	99.98506124887959
tolazamide = No	number_diagnoses = 9 and number_inpatient = 0 and metformin = No and glipizide = No and number_emergency = 0	19.713853349841795	99.98504635629548
tolazamide = No	admission_type_id = 1 and gender = Female and metformin = No and number_outpatient = 0	19.701078945816874	99.98503666018256
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and diabetesMed	19.59986636008097	99.98495939035395
tolazamide = No	number_diagnoses = 9 and change and number_inpatient = 0 and number_outpatient = 0	13.038735923589412	99.98492727409753
tolazamide = No	admission_type_id = 2 and metformin = No and glipizide = No	13.037753277125955	99.98492613807657
tolazamide = No	number_diagnoses = 9 and readmitted = NO and number_inpatient = 0 and number_outpatient = 0 and glipizide = No	12.973881257001358	99.98485192759222
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and metformin = No	12.966020085293714	99.98484274346343
tolazamide = No	number_diagnoses = 9 and admission_source_id = 7 and metformin = No	25.891751665585755	99.98481915822232
tolazamide = No	admission_type_id = 1 and gender = Female and admission_source_id = 7	25.880942554487746	99.98481281798163
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and glipizide = No and number_emergency = 0	12.923766287365131	99.98479318734793
tolazamide = No	admission_source_id = 1 and gender = Male and number_emergency = 0	12.843189277361791	99.98469778117827
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and number_outpatient = 0 and number_emergency = 0	12.843189277361791	99.98469778117827
tolazamide = No	number_diagnoses = 9 and metformin = No and number_outpatient = 0 and glipizide = No and number_emergency = 0	25.62938505984317	99.9846637527797
tolazamide = No	admission_type_id = 1 and gender = Female and glipizide = No	25.608749484110604	99.9846513948045
tolazamide = No	readmitted = >30 and gender = Female and diabetesMed and glipizide = No	12.79700489357939	99.98464255547876
tolazamide = No	number_diagnoses = 9 and change and admission_source_id = 7 and metformin = No and number_emergency = 0	12.794056954189022	99.98463901689708
tolazamide = No	readmitted = >30 and gender = Female	19.179293673722068	99.98462957270212
tolazamide = No	number_diagnoses = 9 and change and admission_source_id = 7 and glipizide = No and number_emergency = 0	12.771456085529548	99.98461183350004
tolazamide = No	number_diagnoses = 9 and change and diabetesMed and glipizide = No	12.754751095650807	99.98459167950693
tolazamide = No	number_diagnoses = 9 and number_inpatient = 0 and metformin = No and number_outpatient = 0 and number_emergency = 0	19.131143997012753	99.98459088807849
tolazamide = No	number_diagnoses = 9 and diabetesMed and metformin = No and number_emergency = 0	25.48690132264214	99.98457801596176
tolazamide = No	number_diagnoses = 9 and diabetesMed and metformin = No and glipizide = No	25.462335161055755	99.9845631367706
tolazamide = No	admission_type_id = 1 and gender = Female and change and number_outpatient = 0 and glipizide = No	12.731167580527877	99.9845631367706
tolazamide = No	number_diagnoses = 9 and change and admission_source_id = 7 and number_outpatient = 0	12.719375822966414	99.98454882571075
tolazamide = No	number_diagnoses = 9 and readmitted = NO and number_inpatient = 0 and diabetesMed	12.704636126014583	99.9845308995282
tolazamide = No	number_diagnoses = 9 and change and diabetesMed and metformin = No	12.68400055028202	99.98450573287883
tolazamide = No	discharge_disposition_id = 6	12.678104671501286	99.9844985273601
tolazamide = No	number_diagnoses = 9 and readmitted = NO and diabetesMed and metformin = No and number_emergency = 0	12.644694691743805	99.98445756916382
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and glipizide = No and number_emergency = 0	18.93068411846786	99.98442771866078
tolazamide = No	admission_type_id = 1 and gender = Female and number_emergency = 0	25.221586777509188	99.98441578680797
tolazamide = No	admission_type_id = 1 and gender = Female and admission_source_id = 7 and metformin = No and glipizide = No	18.837332704439596	99.98435054773083
tolazamide = No	readmitted = >30 and number_diagnoses = 9 and diabetesMed and glipizide = No	12.510072126250419	99.98429031497919
tolazamide = No	admission_type_id = 1 and gender = Female and change and admission_source_id = 7 and number_emergency = 0	12.50319360100623	99.98428167243006
tolazamide = No	num_procedures = 2	12.496315075762041	99.98427302036644
tolazamide = No	admission_type_id = 1 and gender = Female and change and metformin = No and number_outpatient = 0	12.495332429298587	99.98427178357974
tolazamide = No	gender = Male and number_diagnoses = 9 and metformin = No	18.723345714678775	99.98425527448305
tolazamide = No	gender = Male and number_diagnoses = 9 and discharge_disposition_id = 1	12.480592732346757	99.98425320840879
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and metformin = No and number_emergency = 0	12.479610085883301	99.98425196850394
tolazamide = No	number_diagnoses = 9 and admission_type_id = 1 and change and glipizide = No and number_emergency = 0	12.45406127783346	99.98421966230077
tolazamide = No	gender = Female and admission_source_id = 7 and metformin = No	24.864886111274885	99.98419222257351
tolazamide = No	number_diagnoses = 9 and discharge_disposition_id = 1 and number_inpatient = 0 and diabetesMed	12.419668651612522	99.98417596328824
tolazamide = No	number_diagnoses = 9 and readmitted = NO and number_outpatient = 0 and number_emergency = 0	18.605428139064127	99.98415548748284
tolazamide = No	number_diagnoses = 9 and change and diabetesMed and number_emergency = 0	12.396085136489594	99.98414585810544
